proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,Enrichment/IGO_term.vb,26,4,8,14,3,8,0,0,0,502,502 B
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,Enrichment/KEGGPathwayMap.vb,226,41,26,159,1,0,0,5,0,8989,8.99 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,MixOmics/DataExtensions.vb,48,0,8,40,1,0,0,2,0,1759,1.76 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,MixOmics/NearZeroVarAnalyzer.vb,125,29,27,69,1,0,0,2,0,4971,4.97 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,OmicsGraph/Encoder.vb,141,23,24,94,1,0,0,4,0,5072,5.07 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,Enrichment/KOBAS/EnrichmentTerm.vb,78,39,11,28,1,10,0,1,0,2621,2.62 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,Enrichment/KOBAS/KOBAS.vb,98,13,15,70,1,0,1,4,0,3910,3.91 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,Enrichment/KOBAS/Measure.vb,64,7,8,49,1,0,0,3,0,2713,2.71 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,MixOmics/DIABLO/DIABLO_Analysis.vb,2578,549,321,1708,19,11,11,57,6,101768,101.77 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,MixOmics/DIABLO/NamespaceDoc.vb,302,301,1,0,0,0,0,0,0,10784,10.78 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,MixOmics/IMMO/IMMO.vb,823,207,150,466,6,37,4,15,0,32611,32.61 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,MixOmics/IMMO/Layers.vb,799,159,107,533,10,5,13,33,0,28874,28.87 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,MixOmics/MOFA/MOFA.vb,977,277,137,563,3,34,14,8,0,40119,40.12 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/Microarray.NET5.vbproj,<project>,12144,2860,1567,7717,102,236,59,271,6,480246,480.25 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/test/test.vbproj,DIABLO_Analysis_Example.vb,290,45,32,213,1,0,1,0,0,13144,13.14 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/test/test.vbproj,IMMODemo.vb,334,59,47,228,1,0,3,1,0,15384,15.38 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/test/test.vbproj,MOFAExample.vb,308,45,31,232,2,0,2,2,0,13720,13.72 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/test/test.vbproj,Program.vb,8,2,1,5,1,0,1,0,0,163,163 B
G:/GCModeller/src/GCModeller/analysis/Microarray/test/test.vbproj,SEM/DataGenerator.vb,236,62,25,149,1,0,1,8,0,10185,10.19 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/test/test.vbproj,SEM/Program.vb,255,38,34,183,2,1,7,4,0,12171,12.17 KB
G:/GCModeller/src/GCModeller/analysis/Microarray/test/test.vbproj,<project>,1431,251,170,1010,8,1,15,15,0,64767,64.77 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/MotifGraph/MotifGraph.vbproj,Builder.vb,68,3,12,53,1,0,0,4,0,2639,2.64 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/MotifGraph/MotifGraph.vbproj,DistanceGraph.vb,64,8,9,47,1,0,0,3,0,1985,1.99 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/MotifGraph/MotifGraph.vbproj,GraphMatrix.vb,40,0,10,30,1,0,0,2,0,1397,1.40 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/MotifGraph/MotifGraph.vbproj,SequenceGraph.vb,120,26,22,72,1,7,0,2,0,3779,3.78 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/MotifGraph/MotifGraph.vbproj,MotifTree/MotifComparison.vb,44,0,9,35,1,1,1,3,0,1565,1.56 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/MotifGraph/MotifGraph.vbproj,MotifTree/MotifTree.vb,20,0,6,14,1,0,0,1,0,699,699 B
G:/GCModeller/src/GCModeller/analysis/Motifs/MotifGraph/MotifGraph.vbproj,<project>,356,37,68,251,6,8,1,15,0,12064,12.06 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/MotifGraph/test/test.vbproj,Program.vb,17,0,3,14,1,0,1,0,0,549,549 B
G:/GCModeller/src/GCModeller/analysis/Motifs/MotifGraph/test/test.vbproj,<project>,17,0,3,14,1,0,1,0,0,549,549 B
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,CandidateRegion.vb,184,34,31,119,1,10,1,1,0,8836,8.84 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,Designer.vb,30,16,3,11,1,0,0,2,0,1745,1.75 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,PrimerCoverage.vb,75,7,14,54,1,7,0,2,0,3240,3.24 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,My Project/Resources.Designer.vb,235,117,21,97,1,15,0,0,0,16158,16.16 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,Profiles/DeletionMutations.vb,3,0,1,2,1,0,0,0,0,43,43 B
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,Profiles/Primer.vb,90,18,13,59,1,12,1,0,0,2591,2.59 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,Profiles/ProteinExpression.vb,3,0,1,2,1,0,0,0,0,43,43 B
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,Profiles/SearchProfile.vb,12,0,0,12,1,10,0,0,0,445,445 B
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,Restriction_enzyme/Enzyme.vb,165,90,15,60,3,12,0,4,0,8590,8.59 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,Restriction_enzyme/Slicer.vb,119,4,21,94,1,0,1,3,0,4834,4.83 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,Restriction_enzyme/TranslatePatterns.vb,78,6,15,57,1,0,0,3,0,2629,2.63 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,Restriction_enzyme/WikiLoader.vb,102,8,15,79,2,6,0,5,0,3817,3.82 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/PrimerDesigner.vbproj,<project>,1096,300,150,646,15,72,3,20,0,52971,52.97 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/test/test.vbproj,Program.vb,40,1,9,30,1,0,3,0,0,1314,1.31 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/PrimerDesigner/test/test.vbproj,<project>,40,1,9,30,1,0,3,0,0,1314,1.31 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/VirtualFootprint/VirtualFootprint.vbproj,Extensions.vb,187,22,26,139,1,0,0,7,0,8659,8.66 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/VirtualFootprint/VirtualFootprint.vbproj,IEquals.vb,81,24,7,50,3,0,0,5,0,3156,3.16 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/VirtualFootprint/VirtualFootprint.vbproj,KEGGRegulon.vb,17,0,3,14,1,8,0,1,0,500,500 B
G:/GCModeller/src/GCModeller/analysis/Motifs/VirtualFootprint/VirtualFootprint.vbproj,ModuleClassAPI.vb,39,0,8,31,1,0,0,3,0,1492,1.49 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/VirtualFootprint/VirtualFootprint.vbproj,RegPreciseScan.vb,72,5,10,57,1,0,1,3,0,3041,3.04 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/VirtualFootprint/VirtualFootprint.vbproj,RegulatesFootprints.vb,208,78,28,102,2,16,0,6,2,7323,7.32 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/VirtualFootprint/VirtualFootprint.vbproj,Regulon.vb,120,3,11,106,1,8,0,5,0,5507,5.51 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/VirtualFootprint/VirtualFootprint.vbproj,VirtualFootprint.vb,119,61,15,43,1,9,0,2,0,4478,4.48 KB
G:/GCModeller/src/GCModeller/analysis/Motifs/VirtualFootprint/VirtualFootprint.vbproj,<project>,843,193,108,542,11,41,1,32,2,34156,34.16 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,OperonHmmer.vb,283,64,34,185,1,0,0,5,0,13015,13.02 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,Alignment/AnnotatedOperon.vb,42,21,4,17,1,11,0,1,0,1340,1.34 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,Alignment/OperonAnnotator.vb,209,32,24,153,1,0,0,3,0,9574,9.57 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,Alignment/OperonType.vb,9,3,1,5,1,0,0,0,0,182,182 B
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,My Project/Resources.Designer.vb,77,31,9,37,1,3,0,0,0,3753,3.75 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,NTCluster/FingerprintMatrixWriter.vb,52,10,10,32,1,0,4,1,0,1877,1.88 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,NTCluster/NTCluster.vb,58,0,9,49,1,8,0,2,0,2346,2.35 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,NTCluster/NTTree.vb,63,0,12,51,1,0,2,3,0,1876,1.88 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,ODB/ODBOperon.vb,66,15,9,42,1,6,2,3,0,2172,2.17 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,OperonPrediction/FeatureScores.vb,50,27,8,15,1,11,0,0,0,1955,1.96 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,OperonPrediction/GeneInfo.vb,68,43,5,20,2,9,0,0,0,2313,2.31 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,OperonPrediction/GenomeInfo.vb,66,20,10,36,1,4,0,2,0,2465,2.46 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,OperonPrediction/OperonPredictionFeatures.vb,416,174,47,195,1,0,2,10,0,22117,22.12 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,Resources/Data.Designer.vb,77,26,10,41,1,3,1,0,0,3364,3.36 KB
G:/GCModeller/src/GCModeller/analysis/OperonMapper/OperonMapper.vbproj,<project>,1536,466,192,878,15,55,11,30,0,68349,68.35 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,CDHitFamilyExport.vb,142,38,18,86,1,0,0,3,0,7017,7.02 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,CreateMatrix.vb,69,13,11,45,1,1,1,3,0,2247,2.25 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,EnzymeGenerator.vb,63,2,13,48,1,0,1,2,0,2260,2.26 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,FamilyExports.vb,25,8,5,12,2,8,0,0,0,616,616 B
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,GenomeMetabolicEmbedding.vb,86,4,15,67,1,0,3,4,0,3063,3.06 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,KmerTFIDFVectorizer.vb,48,5,10,33,1,0,3,2,0,1391,1.39 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,MorganFingerprint.vb,33,7,6,20,1,0,1,2,0,1116,1.12 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,FamilyCluster/ApproxKnnBuilder.vb,137,19,28,90,1,0,4,2,0,5601,5.60 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,FamilyCluster/BlockLouvain.vb,145,22,26,97,1,0,3,3,0,6586,6.59 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,FamilyCluster/ClusteringResult.vb,189,69,25,95,1,13,0,6,0,8042,8.04 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,FamilyCluster/KmerVocabulary.vb,299,82,45,172,2,7,2,5,0,13549,13.55 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,FamilyCluster/ProteinFamily.vb,44,18,8,18,1,5,0,1,0,1528,1.53 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,FamilyCluster/ProteinFamilyClustering.vb,318,72,44,202,1,6,0,8,0,14862,14.86 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,FamilyCluster/SparseVectorWriter.vb,155,29,25,101,1,2,5,3,0,6615,6.62 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,FamilyCluster/StreamingClustering.vb,250,36,49,165,1,8,3,4,0,11936,11.94 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,FamilyCluster/SvdBlockReducer.vb,128,17,22,89,1,0,3,3,0,5652,5.65 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Kmer/KmerEdge.vb,16,0,5,11,1,3,0,1,0,454,454 B
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Kmer/KMerGraph.vb,112,13,18,81,1,2,1,5,0,4495,4.50 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Kmer/KmerNode.vb,16,0,5,11,1,3,0,1,0,514,514 B
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Linclust/CascadeFilter.vb,122,31,17,74,2,0,0,2,0,5077,5.08 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Linclust/ClusterExporter.vb,118,30,23,65,1,0,0,1,0,5363,5.36 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Linclust/ClusterResult.vb,63,30,4,29,3,14,0,1,0,2979,2.98 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Linclust/GreedyCover.vb,99,22,15,62,1,0,0,1,0,4494,4.49 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Linclust/KmerTable.vb,132,36,22,74,3,2,0,3,0,5491,5.49 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Linclust/Linclust.vb,215,44,38,133,1,0,0,5,0,9698,9.70 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Linclust/ReducedAlphabet.vb,97,36,15,46,1,1,1,2,0,3423,3.42 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,Linclust/RollingHash.vb,117,38,21,58,3,0,1,4,0,4561,4.56 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/ProteinMatrix.vbproj,<project>,3238,721,533,1984,36,75,32,77,0,138630,138.63 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/test/test.vbproj,CDHitDemo.vb,123,35,22,66,1,0,1,3,0,5393,5.39 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/test/test.vbproj,LinclustDemo.vb,348,73,57,218,1,0,7,3,0,16938,16.94 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/test/test.vbproj,Program.vb,187,18,35,134,1,0,4,0,0,7737,7.74 KB
G:/GCModeller/src/GCModeller/analysis/ProteinTools/ProteinMatrix/test/test.vbproj,<project>,658,126,114,418,3,0,12,6,0,30068,30.07 KB
G:/GCModeller/src/GCModeller/analysis/RNA-Seq/RNAExpression/RNAExpression.vbproj,ExpressionMatrix.vb,77,8,8,61,1,0,0,4,0,3391,3.39 KB
G:/GCModeller/src/GCModeller/analysis/RNA-Seq/RNAExpression/RNAExpression.vbproj,<project>,77,8,8,61,1,0,0,4,0,3391,3.39 KB
G:/GCModeller/src/GCModeller/analysis/RNA-Seq/WGCNA/WGCNA.vbproj,ClusterModuleResult.vb,33,11,4,18,1,3,0,1,0,1159,1.16 KB
G:/GCModeller/src/GCModeller/analysis/RNA-Seq/WGCNA/WGCNA.vbproj,Rscript.vb,255,49,21,185,1,0,0,6,0,15042,15.04 KB
G:/GCModeller/src/GCModeller/analysis/RNA-Seq/WGCNA/WGCNA.vbproj,WGCNAModules.vb,64,18,5,41,1,0,0,2,0,2843,2.84 KB
G:/GCModeller/src/GCModeller/analysis/RNA-Seq/WGCNA/WGCNA.vbproj,Network/CExprMods.vb,40,12,7,21,1,3,0,2,0,1326,1.33 KB
G:/GCModeller/src/GCModeller/analysis/RNA-Seq/WGCNA/WGCNA.vbproj,Network/WeightNode.vb,66,8,8,50,1,6,0,4,0,2548,2.55 KB
G:/GCModeller/src/GCModeller/analysis/RNA-Seq/WGCNA/WGCNA.vbproj,Network/WGCNA.vb,150,32,20,98,1,1,1,8,0,5845,5.84 KB
G:/GCModeller/src/GCModeller/analysis/RNA-Seq/WGCNA/WGCNA.vbproj,<project>,608,130,65,413,6,13,1,23,0,28763,28.76 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/ClusterMatrix/SeqFeature.NET5.vbproj,Clusters.vb,39,5,5,29,1,0,1,1,0,1341,1.34 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/ClusterMatrix/SeqFeature.NET5.vbproj,CoreTree.vb,117,11,19,87,3,5,1,3,0,4215,4.21 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/ClusterMatrix/SeqFeature.NET5.vbproj,Matrix/Matrix.vb,10,3,1,6,2,0,0,0,0,207,207 B
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/ClusterMatrix/SeqFeature.NET5.vbproj,Matrix/NeedlemanWunsch.vb,74,0,11,63,1,0,0,3,0,2735,2.73 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/ClusterMatrix/SeqFeature.NET5.vbproj,Matrix/SmithWaterman.vb,25,0,3,22,1,0,0,1,0,924,924 B
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/ClusterMatrix/SeqFeature.NET5.vbproj,My Project/Application.Designer.vb,12,9,1,2,0,0,0,0,0,434,434 B
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/ClusterMatrix/SeqFeature.NET5.vbproj,My Project/AssemblyInfo.vb,35,15,7,13,0,0,0,0,0,1233,1.23 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/ClusterMatrix/SeqFeature.NET5.vbproj,My Project/Resources.Designer.vb,63,23,8,32,1,2,0,0,0,2817,2.82 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/ClusterMatrix/SeqFeature.NET5.vbproj,My Project/Settings.Designer.vb,73,9,13,51,2,2,1,0,0,3050,3.05 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/ClusterMatrix/SeqFeature.NET5.vbproj,<project>,448,75,68,305,11,9,3,8,0,16956,16.96 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,GCOutlier.vb,104,13,15,76,3,5,0,3,0,3804,3.80 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,IdentityResult.vb,127,19,19,89,1,2,0,4,0,4750,4.75 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,DeltaSimilarity1998/DifferenceMeasurement.vb,161,52,22,87,1,0,0,8,0,8208,8.21 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,DeltaSimilarity1998/GenomeSignatures.vb,127,58,8,61,1,0,0,5,0,5784,5.78 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,DeltaSimilarity1998/NucleicAcid.vb,143,38,19,86,1,2,5,4,0,5326,5.33 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,DeltaSimilarity1998/ReferenceRule.vb,118,33,12,73,1,2,0,4,0,4826,4.83 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,DeltaSimilarity1998/SimilarDiscriptions.vb,53,28,8,17,1,0,0,0,0,2325,2.33 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,ToolsAPI/ChromosomePartitioningEntry.vb,9,0,2,7,1,2,0,0,0,261,261 B
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,ToolsAPI/PartitioningData.vb,77,29,8,40,1,10,0,2,0,2427,2.43 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,ToolsAPI/SegmentRenderData.vb,18,12,0,6,1,4,0,0,0,687,687 B
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,ToolsAPI/SiteSigma.vb,11,4,1,6,1,3,0,0,0,405,405 B
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,ToolsAPI/ToolsAPI.vb,233,21,23,189,2,0,0,10,0,12586,12.59 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,DeltaSimilarity1998/CAI/CodonBiasVector.vb,57,20,8,29,1,0,0,4,0,1893,1.89 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,DeltaSimilarity1998/CAI/CodonFrequency.vb,29,12,5,12,1,4,0,1,0,1051,1.05 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,DeltaSimilarity1998/CAI/RelativeCodonBiases.vb,156,43,15,98,1,1,1,4,0,6608,6.61 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,DeltaSimilarity1998/CAI/XML/CodonAdaptationIndex.vb,63,8,7,48,1,3,2,1,0,2191,2.19 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,DeltaSimilarity1998/CAI/XML/CodonFrequency.vb,71,21,11,39,2,7,1,2,0,2358,2.36 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/DNA_Comparative.netcoreapp.vbproj,<project>,1557,411,183,963,21,45,9,52,0,65490,65.49 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/test/test.vbproj,Program.vb,7,0,1,6,1,0,1,0,0,134,134 B
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/DNA_Comparative/test/test.vbproj,<project>,7,0,1,6,1,0,1,0,0,134,134 B
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/gwANI/gwANI.NET5.vbproj,Const.vb,29,18,2,9,1,0,0,0,0,1221,1.22 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/gwANI/gwANI.NET5.vbproj,gwANI.vb,284,108,36,140,1,0,4,2,0,11246,11.25 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/gwANI/gwANI.NET5.vbproj,gwANIExtensions.vb,45,14,5,26,1,0,1,2,0,1656,1.66 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/gwANI/gwANI.NET5.vbproj,gwANIPrinter.vb,49,3,10,36,1,0,3,0,0,1549,1.55 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/gwANI/gwANI.NET5.vbproj,<project>,407,143,53,211,4,0,8,4,0,15672,15.67 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/MotifFinder/MotifFinder.vbproj,MEMEMotifRepository.vb,38,3,6,29,1,1,2,1,0,1509,1.51 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/MotifFinder/MotifFinder.vbproj,MotifTree.vb,208,53,22,133,1,0,0,7,0,8267,8.27 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/MotifFinder/MotifFinder.vbproj,MSAMotif.vb,79,10,13,56,1,7,0,2,0,2577,2.58 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/MotifFinder/MotifFinder.vbproj,PopulatorParameter.vb,84,16,10,58,1,9,3,3,0,2905,2.90 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/MotifFinder/MotifFinder.vbproj,Protocol.vb,216,25,28,163,1,0,0,7,0,9010,9.01 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/MotifFinder/MotifFinder.vbproj,PWMDatabase.vb,23,3,4,16,1,0,1,2,0,886,886 B
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/MotifFinder/MotifFinder.vbproj,ScanFile.vb,62,10,12,40,1,0,4,1,0,2272,2.27 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/MotifFinder/MotifFinder.vbproj,SeedCluster.vb,105,18,14,73,1,0,0,3,0,3714,3.71 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/MotifFinder/MotifFinder.vbproj,TrimMotif.vb,82,0,12,70,1,0,0,3,0,2720,2.72 KB
G:/GCModeller/src/GCModeller/analysis/SequenceToolkit/MotifFinder/MotifFinder.vbproj,VectorCompares.vb,24,0,6,18,1,0,0,2,0,681,681 B
