ko,gene,id,url,sp_code,name
K02183,BC1G_09287,0,,bfu,
K01092,IX88_00295,0,,abaa,
K01092,CbuK_1000,0,,cbc,suhB
K00901,IX88_16475,0,,abaa,
K00981,CbuK_1452,0,,cbc,cdsA
K00981,IX88_12080,0,,abaa,
K02183,BC1G_09287,0,,bfu,
K00901,IX88_16475,0,,abaa,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K04079,IX88_03785,0,,abaa,
K01596,IX88_16500,0,,abaa,
K03841,ABTW07_3011,0,,abd,fbp
K01596,IX88_16500,0,,abaa,
K03234,AN6330.2,0,,ani,
K03234,BAUCODRAFT_576644,0,,bcom,
K00507,ABZJ_03312,0,,abz,
K00507,CbuG_1085,0,,cbg,
K17917,SCHCODRAFT_54105,0,,scm,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K07375,CC1G_04743,0,,cci,
K01897,IX88_03275,0,,abaa,
K03426,IX88_07300,0,,abaa,
K00869,CBUD_0620,0,,cbd,
K00869,CbuK_1441,0,,cbc,mvk
K00031,BJAB0715_02867,0,,abab,
K00031,CbuK_1064,0,,cbc,icd
K01640,BJAB0868_01519,0,,abaj,
K03781,ABBFA_002102,0,,abb,
K03781,BJAB0868_01471,0,,abaj,
K03781,ACIAD0451,0,,aci,katA
K04565,IX88_00485,0,,abaa,
K04564,IX88_14705,0,,abaa,
K04564,CbuK_0304,0,,cbc,sodB
K02400,PflA506_3723,0,,pfc,flhA
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K05759,MELLADRAFT_35827,0,,mlr,
K02313,IX88_02200,0,,abaa,
K02313,CbuK_0001,0,,cbc,
K02314,BJAB0868_01163,0,,abaj,
K02314,IX88_13420,0,,abaa,
K02314,COXBURSA331_A1083,0,,cbs,dnaB
K01338,IX88_07175,0,,abaa,
K01338,CbuK_1515,0,,cbc,lon
K03531,IX88_01440,0,,abaa,
K03531,CbuK_1913,0,,cbc,ftsZ
K03589,BJAB0715_03714,0,,abab,
K03589,CbuK_1916,0,,cbc,ftsQ
K03590,CbuK_1914,0,,cbc,ftsA
K03590,IX88_01445,0,,abaa,
K03588,IX88_03460,0,,abaa,
K03588,CbuG_1883,0,,cbg,ftsW
K02563,ABD1_32320,0,,abad,murG
K02563,CbuK_1919,0,,cbc,murG
K11749,BJAB0715_02240,0,,abab,
K03544,CbuK_1516,0,,cbc,clpX
K03544,IX88_04690,0,,abaa,clpX
K01358,CbuK_1517,0,,cbc,clpP
K01358,IX88_04685,0,,abaa,
K01768,ABAYE2027,0,,aby,
K02183,BC1G_09287,0,,bfu,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K01173,ABTJ_00238,0,,abr,
K03386,ABZJ_01342,0,,abz,
K03386,CBUD_0299,0,,cbd,ahpC
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K07375,CC1G_04743,0,,cci,
K03666,BDGL_001599,0,,acc,hfq
K01657,BJAB0868_00342,0,,abaj,
K01658,IX88_15080,0,,abaa,
K01626,BJAB0715_01876,0,,abab,
K01626,IX88_10240,0,,abaa,
K01626,CBUD_1066,0,,cbd,
K07666,IX87_10335,0,,abau,
K07667,IX87_06675,0,,abau,
K01897,IX88_03275,0,,abaa,
K10914,IX88_07990,0,,abaa,
K09823,IX88_03025,0,,abaa,
K01497,IX88_00305,0,,abaa,
K11752,ABD1_02070,0,,abad,ribD
K11752,CbuG_1361,0,,cbg,ribD
K09936,IX88_04265,0,,abaa,
K18307,PFL_1028,0,,pfl,
K18139,IX88_16855,0,,abaa,
K03100,IX88_15810,0,,abaa,
K11749,BJAB0715_02240,0,,abab,
K02033,BJAB0715_01820,0,,abab,
K02034,IX88_09975,0,,abaa,
K02031,P795_9210,0,,abaz,
K02032,P795_9210,0,,abaz,
K03217,CbuK_0027,0,,cbc,
K03217,IX88_02220,0,,abaa,
K03073,IX88_03635,0,,abaa,
K03073,CbuK_0417,0,,cbc,secE
K03075,IX88_03950,0,,abaa,
K03075,CbuK_0583,0,,cbc,secG
K03076,ABD1_29460,0,,abad,secY
K03076,CBUD_1834,0,,cbd,secY
K03210,IX88_17750,0,,abaa,
K03210,CbuK_1011,0,,cbc,yajC
K03070,ABD1_28060,0,,abad,secA
K03070,CBUD_1958,0,,cbd,secA
K03110,ABD1_19520,0,,abad,ftsY
K03110,CBUD_0216,0,,cbd,ftsY
K03071,BJAB0715_00548,0,,abab,
K03071,CbuK_1747,0,,cbc,secB
K03106,CBUD_1624,0,,cbd,ffh
K03106,BJAB0715_00785,0,,abab,
K01114,IX88_02540,0,,abaa,
K03666,BDGL_001599,0,,acc,hfq
K00640,ACICU_01447,0,,abc,
K01912,ABAYE2366,0,,aby,paaK
K02452,IX88_03570,0,,abaa,
K02453,BJAB0715_00318,0,,abab,
K02454,ABSDF1234,0,,abm,xcpR
K02454,IX88_05285,0,,abaa,
K02455,BJAB0715_00407,0,,abab,
K02456,IX88_04145,0,,abaa,
K02458,BJAB0715_01794,0,,abab,
K02459,ABAYE2069,0,,aby,xcpW
K02460,BJAB0868_01735,0,,abaj,
K02461,IX88_13945,0,,abaa,
K02462,ABD1_22500,0,,abad,
K02463,ABD1_02510,0,,abad,
K07678,P795_14545,0,,abaz,
K03563,IX88_07945,0,,abaa,
K03563,CBUD_0992,0,,cbd,csrA1
K10914,IX88_07990,0,,abaa,
K03557,IX88_13480,0,,abaa,
K03557,CbuK_0533,0,,cbc,fis
K03092,ABBFA_002934,0,,abb,rpoN
K02660,ABTW07_3280,0,,abd,
K02659,BJAB0715_03212,0,,abab,
K02658,IX88_17255,0,,abaa,
K02657,IX88_17260,0,,abaa,
K01768,ABAYE2027,0,,aby,
K03651,IX88_03475,0,,abaa,
K10914,IX88_07990,0,,abaa,
K01657,BJAB0868_00342,0,,abaj,
K01658,IX88_15080,0,,abaa,
K07678,P795_14545,0,,abaz,
K03563,IX88_07945,0,,abaa,
K03563,CBUD_0992,0,,cbd,csrA1
K21021,IX88_17880,0,,abaa,
K21023,ABD1_05150,0,,abad,
K16011,CbuK_1584,0,,cbc,rfbA.2
K10914,IX88_07990,0,,abaa,
K06204,ABAYE3521,0,,aby,dksA
K06204,CbuK_2020,0,,cbc,dksA
K01991,M3Q_283,0,,abh,
K07678,P795_14545,0,,abaz,
K03563,IX88_07945,0,,abaa,
K03563,CBUD_0992,0,,cbd,csrA1
K11935,ABBFA_001302,0,,abb,
K11935,IX87_06800,0,,abau,
K11931,BJAB0868_01048,0,,abaj,
K11931,ABLAC_13420,0,,abal,
K11936,IX88_06705,0,,abaa,
K11937,IX88_13345,0,,abaa,
K04761,IX88_06975,0,,abaa,
K07638,IX88_00915,0,,abaa,
K07659,IX88_00910,0,,abaa,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K03462,IX87_20340,0,,abau,
K03671,ABSDF2903,0,,abm,trxA
K04079,IX88_03785,0,,abaa,
K04079,IX88_03785,0,,abaa,
K04079,IX88_03785,0,,abaa,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K02183,BC1G_09287,0,,bfu,
K03841,ABTW07_3011,0,,abd,fbp
K01596,IX88_16500,0,,abaa,
K01596,IX88_16500,0,,abaa,
K02183,BC1G_09287,0,,bfu,
K00873,CBUD_0227,0,,cbd,pyk
K00873,AFUA_6G07430,0,,afm,
K00161,PPUBIRD1_0605,0,,ppb,acoA
K00161,IX88_10455,0,,abaa,
K00161,LFML04_1773,0,,lfi,
K00162,A1S_1700,0,,acb,
K00162,LFML04_1774,0,,lfi,
K01897,IX88_03275,0,,abaa,
K01596,IX88_16500,0,,abaa,
K00507,ABZJ_03312,0,,abz,
K00507,CbuG_1085,0,,cbg,
K01897,IX88_03275,0,,abaa,
K08770,CTHT_0041260,0,,cthr,
K01596,IX88_16500,0,,abaa,
K00864,ABZJ_03101,0,,abz,
K00864,IX88_16510,0,,abaa,glpK
K02183,BC1G_09287,0,,bfu,
K04079,IX88_03785,0,,abaa,
K02183,BC1G_09287,0,,bfu,
K04079,IX88_03785,0,,abaa,
K03234,AN6330.2,0,,ani,
K03234,BAUCODRAFT_576644,0,,bcom,
K02183,BC1G_09287,0,,bfu,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K01114,IX88_02540,0,,abaa,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K00412,cob,0,,dha,
K00412,RTB9991CWPP_01280,0,,rtb,
K02256,UsmafMp08,0,,uma,cox1
K02261,GizefMp06,0,,fgr,cox2
K02261,VDBG_17011,0,,val,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K07213,ABD1_12260,0,,abad,
K01425,BDGL_000240,0,,acc,glsA
K00261,IX88_00440,0,,abaa,
K01596,IX88_16500,0,,abaa,
K01425,BDGL_000240,0,,acc,glsA
K01915,BJAB0715_02756,0,,abab,
K01425,BDGL_000240,0,,acc,glsA
K01915,BJAB0715_02756,0,,abab,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K04564,IX88_14705,0,,abaa,
K04564,CbuK_0304,0,,cbc,sodB
K03781,ABBFA_002102,0,,abb,
K03781,BJAB0868_01471,0,,abaj,
K03781,ACIAD0451,0,,aci,katA
K04564,IX88_14705,0,,abaa,
K04564,CbuK_0304,0,,cbc,sodB
K03781,ABBFA_002102,0,,abb,
K03781,BJAB0868_01471,0,,abaj,
K03781,ACIAD0451,0,,aci,katA
K00507,ABZJ_03312,0,,abz,
K00507,CbuG_1085,0,,cbg,
K01358,CbuK_1517,0,,cbc,clpP
K01358,IX88_04685,0,,abaa,
K04043,CKC_02105,0,,lso,
K04043,IX88_02335,0,,abaa,dnaK
K04043,CbuG_0718,0,,cbg,dnaK
K04077,COXBURSA331_A1908,0,,cbs,groL
K04077,BJAB0715_03039,0,,abab,
K04564,IX88_14705,0,,abaa,
K04564,CbuK_0304,0,,cbc,sodB
K03781,ABBFA_002102,0,,abb,
K03781,BJAB0868_01471,0,,abaj,
K03781,ACIAD0451,0,,aci,katA
K04565,IX88_00485,0,,abaa,
K01768,ABAYE2027,0,,aby,
K03695,IX88_08010,0,,abaa,
K03695,CbuK_1962,0,,cbc,clpB
K02183,BC1G_09287,0,,bfu,
K02183,BC1G_09287,0,,bfu,
K00864,ABZJ_03101,0,,abz,
K00864,IX88_16510,0,,abaa,glpK
K04079,IX88_03785,0,,abaa,
K12340,ABSDF3274,0,,abm,tolC
K01679,BJAB0715_02262,0,,abab,
K01679,CbuG_0907,0,,cbg,fumC
K04079,IX88_03785,0,,abaa,
K00873,CBUD_0227,0,,cbd,pyk
K00873,AFUA_6G07430,0,,afm,
K00161,PPUBIRD1_0605,0,,ppb,acoA
K00161,IX88_10455,0,,abaa,
K00161,LFML04_1773,0,,lfi,
K00162,A1S_1700,0,,acb,
K00162,LFML04_1774,0,,lfi,
K01425,BDGL_000240,0,,acc,glsA
K00901,IX88_16475,0,,abaa,
K11253,MELLADRAFT_32353,0,,mlr,
K00558,CLB_2465,0,,cba,
K01425,BDGL_000240,0,,acc,glsA
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K03685,ACICU_02796,0,,abc,
K03685,CbuK_1731,0,,cbc,rnc
K00121,IX88_10825,0,,abaa,
K11254,CGB_C2420C,0,,cgi,
K06063,GLOTRDRAFT_114500,0,,gtr,
K00873,CBUD_0227,0,,cbd,pyk
K00873,AFUA_6G07430,0,,afm,
K02183,BC1G_09287,0,,bfu,
K01679,BJAB0715_02262,0,,abab,
K01679,CbuG_0907,0,,cbg,fumC
K04079,IX88_03785,0,,abaa,
K11251,HCAG_03524,0,,aje,
K11253,MELLADRAFT_32353,0,,mlr,
K11254,CGB_C2420C,0,,cgi,
K01488,ABZJ_00693,0,,abz,
K03648,ABTW07_1831,0,,abd,ung
K03648,CbuK_0851,0,,cbc,ung
K00134,COXBURSA331_A1980,0,,cbs,gap
K00134,BJAB0868_01271,0,,abaj,
K00412,cob,0,,dha,
K00412,RTB9991CWPP_01280,0,,rtb,
K02256,UsmafMp08,0,,uma,cox1
K02261,GizefMp06,0,,fgr,cox2
K02261,VDBG_17011,0,,val,
K02183,BC1G_09287,0,,bfu,
K00412,cob,0,,dha,
K00412,RTB9991CWPP_01280,0,,rtb,
K02256,UsmafMp08,0,,uma,cox1
K02261,GizefMp06,0,,fgr,cox2
K02261,VDBG_17011,0,,val,
K04565,IX88_00485,0,,abaa,
K03781,ABBFA_002102,0,,abb,
K03781,BJAB0868_01471,0,,abaj,
K03781,ACIAD0451,0,,aci,katA
K04565,IX88_00485,0,,abaa,
K04564,IX88_14705,0,,abaa,
K04564,CbuK_0304,0,,cbc,sodB
K00412,cob,0,,dha,
K00412,RTB9991CWPP_01280,0,,rtb,
K02256,UsmafMp08,0,,uma,cox1
K02261,GizefMp06,0,,fgr,cox2
K02261,VDBG_17011,0,,val,
K04565,IX88_00485,0,,abaa,
K02183,BC1G_09287,0,,bfu,
K11251,HCAG_03524,0,,aje,
K11253,MELLADRAFT_32353,0,,mlr,
K11254,CGB_C2420C,0,,cgi,
K02183,BC1G_09287,0,,bfu,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K00873,CBUD_0227,0,,cbd,pyk
K00873,AFUA_6G07430,0,,afm,
K04077,COXBURSA331_A1908,0,,cbs,groL
K04077,BJAB0715_03039,0,,abab,
K00412,cob,0,,dha,
K00412,RTB9991CWPP_01280,0,,rtb,
K02256,UsmafMp08,0,,uma,cox1
K02261,GizefMp06,0,,fgr,cox2
K02261,VDBG_17011,0,,val,
K01596,IX88_16500,0,,abaa,
K00820,COXBURSA331_A1985,0,,cbs,glmS
K00820,BJAB0868_03644,0,,abaj,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K01428,BDGL_000296,0,,acc,ureC
K08303,ABAYE1183,0,,aby,
K07375,CC1G_04743,0,,cci,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K05759,MELLADRAFT_35827,0,,mlr,
K13771,BJAB0715_03438,0,,abab,
K05916,ABD1_29710,0,,abad,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K05759,MELLADRAFT_35827,0,,mlr,
K07347,ABD1_15110,0,,abad,
K12340,ABSDF3274,0,,abm,tolC
K02183,BC1G_09287,0,,bfu,
K04077,COXBURSA331_A1908,0,,cbs,groL
K04077,BJAB0715_03039,0,,abab,
K00239,IX88_16705,0,,abaa,
K00239,CbuG_0612,0,,cbg,sdhA
K03231,NCU02003,0,,ncr,tef-1
K03231,MAA_03797,0,,maj,
K03231,COCSADRAFT_29782,0,,bsc,
K03233,MYCFIDRAFT_70922,0,,pfj,
K03596,IX88_15815,0,,abaa,
K03596,CbuK_1733,0,,cbc,lepA
K02040,ABD1_24350,0,,abad,pstS
K04043,CKC_02105,0,,lso,
K04043,IX88_02335,0,,abaa,dnaK
K04043,CbuG_0718,0,,cbg,dnaK
K04077,COXBURSA331_A1908,0,,cbs,groL
K04077,BJAB0715_03039,0,,abab,
K02183,BC1G_09287,0,,bfu,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K05692,MGL_1986,0,,mgl,
K05692,MELLADRAFT_45600,0,,mlr,
K06063,GLOTRDRAFT_114500,0,,gtr,
K08218,CbuK_0385,0,,cbc,ampG
K08218,BJAB0868_02674,0,,abaj,
K01207,IX87_17065,0,,abau,
K18137,BJAB0868_02239,0,,abaj,
K03585,IX88_16845,0,,abaa,
K18138,IX88_16850,0,,abaa,
K18139,IX88_16855,0,,abaa,
K18143,ABBFA_001705,0,,abb,
K18144,IX87_20165,0,,abau,
K18145,BJAB0868_01964,0,,abaj,
K18146,IX87_20155,0,,abau,
K12340,ABSDF3274,0,,abm,tolC
K05366,AB57_3649,0,,abn,
K05366,M3Q_3624,0,,abh,
K05515,BJAB0868_01135,0,,abaj,
K05515,CBUD_1513,0,,cbd,pbpA
K03587,CBUD_1989,0,,cbd,ftsI
K03587,IX88_00770,0,,abaa,
K20319,LX00_13050,0,,abk,
K18794,BJAB0715_01744,0,,abab,
K01921,IX88_01455,0,,abaa,
K01921,CbuK_1202,0,,cbc,
K01775,IX87_06865,0,,abau,
K01775,IX88_02790,0,,abaa,
K01775,CbuG_1133,0,,cbg,alr
K01929,BJAB0868_03446,0,,abaj,
K01929,CBU_0124,0,,cbu,murF
K01000,BJAB0715_03555,0,,abab,
K01000,CbuK_1926,0,,cbc,mray
K02563,ABD1_32320,0,,abad,murG
K02563,CbuK_1919,0,,cbc,murG
K03760,ABAYE0731,0,,aby,eptA
K03760,BJAB0715_01217,0,,abab,
K03760,IX88_16930,0,,abaa,
K01406,A1S_1073,0,,acb,
K01448,CBUD_1188,0,,cbd,
K04771,IX88_15825,0,,abaa,
K03673,IX88_02505,0,,abaa,
K03767,ABD1_33660,0,,abad,ppiA
K03585,IX88_16845,0,,abaa,
K18138,IX88_16850,0,,abaa,
K12340,ABSDF3274,0,,abm,tolC
K00677,ABD1_19910,0,,abad,lpxA
K00677,CbuK_1435,0,,cbc,lpxA
K17686,ABD1_12270,0,,abad,copA
K00560,BJAB0868_00517,0,,abaj,
K00560,CBUD_0442,0,,cbd,thyA
K00287,IX88_04585,0,,abaa,
K00287,CbuK_2043,0,,cbc,folA
K00600,CbuK_1492,0,,cbc,glyA
K00600,IX88_14520,0,,abaa,glyA
K00297,BJAB0715_02017,0,,abab,
K00602,CbuG_1670,0,,cbg,purH
K00602,BJAB0715_02571,0,,abab,
